"","name","datetime","tempmax","tempmin","temp","feelslikemax","feelslikemin","feelslike","dew","humidity","precip","precipprob","precipcover","preciptype","snow","snowdepth","windgust","windspeed","winddir","sealevelpressure","cloudcover","visibility","solarradiation","solarenergy","uvindex","severerisk","sunrise","sunset","moonphase","conditions","description","icon","stations","year","month","sunrise_time","sunset_time"
"11140","Arizona",2021-08-24,39.8,26.6,33.7,38.2,26.6,32.7,11.8,28,0,0,0,NA,0,0,NA,16.7,63.2,1008.9,11,16,290.3,25.1,9,NA,2021-08-24 05:57:11,2021-08-24 19:03:24,0.57,"Clear","Clear conditions throughout the day.","clear-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX",2021,8,21431,68604
"11141","Arizona",2021-08-25,42.7,28.7,35.6,41.8,28.4,35,13.5,28.3,0,0,0,NA,0,0,NA,15.1,85.1,1007.7,11,15.9,286,24.6,9,NA,2021-08-25 05:57:52,2021-08-25 19:02:10,0.61,"Clear","Clear conditions throughout the day.","clear-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX",2021,8,21472,68530
"11142","Arizona",2021-08-26,43.3,30.4,36.7,41.6,30.3,36.1,13.2,26.8,0,0,0,NA,0,0,NA,15.4,88.1,1005.4,15.1,16,289.6,25.1,9,NA,2021-08-26 05:58:33,2021-08-26 19:00:55,0.64,"Clear","Clear conditions throughout the day.","clear-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX",2021,8,21513,68455
"11143","Arizona",2021-08-27,43.7,30.9,37.6,43.7,30.6,36.7,12.4,23.7,0,0,0,NA,0,0,40.7,22.9,118.1,1002.7,27.3,16,289.1,25,9,NA,2021-08-27 05:59:14,2021-08-27 18:59:39,0.67,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX",2021,8,21554,68379
"11144","Arizona",2021-08-28,40.5,31.5,35.9,40.9,30.5,35.3,13.5,26.4,0,0,0,NA,0,0,35.3,21.2,126.6,1004.5,48.6,15.7,275.8,23.8,9,NA,2021-08-28 05:59:54,2021-08-28 18:58:23,0.7,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278903192,72278403184,MADC,F8568,KSDL,KDVT,72278023183,KPHX",2021,8,21594,68303
"11145","Arizona",2021-08-29,42,30.7,36.4,40.9,30.5,35.7,13.4,26.6,0,0,0,NA,0,0,33.5,23.4,94.5,1004.4,63.6,15.9,272.9,23.4,9,NA,2021-08-29 06:00:35,2021-08-29 18:57:06,0.73,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX",2021,8,21635,68226
"11146","Arizona",2021-08-30,40.4,31,35,40.1,30.3,34.6,14.3,29.4,0,0,0,NA,0,0,38.9,30.2,104.6,1003.8,67.3,16,210.7,18.2,9,NA,2021-08-30 06:01:15,2021-08-30 18:55:49,0.75,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX",2021,8,21675,68149
"11147","Arizona",2021-08-31,36.1,23.7,29.7,36.7,23.7,30.5,18.8,54.4,2.346,100,25,"rain",0,0,43.4,30.7,258.9,1004.4,85.8,15.6,164.4,14.1,7,NA,2021-08-31 06:01:56,2021-08-31 18:54:31,0.8,"Rain, Partially cloudy","Partly cloudy throughout the day with late afternoon rain.","rain","72278903192,72278403184,MADC,F8568,KSDL,KDVT,72278023183,KPHX,SRP32",2021,8,21716,68071
"11148","Arizona",2021-09-01,34.2,23.3,27.5,35,23.3,28,19.8,66.1,5.385,100,16.67,"rain",0,0,43.1,20.4,120.8,1006.1,75.6,15.8,246.7,21.2,9,NA,2021-09-01 06:02:36,2021-09-01 18:53:13,0.83,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.","rain","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX,SRP32",2021,9,21756,67993
"11149","Arizona",2021-09-02,33.8,23.9,28.4,33.9,23.9,29.1,19.7,62.1,0.267,100,4.17,"rain",0,0,NA,11.3,106.9,1008.9,64.4,15.9,254.5,22.1,9,NA,2021-09-02 06:03:16,2021-09-02 18:51:54,0.86,"Rain, Partially cloudy","Partly cloudy throughout the day with morning rain.","rain","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX,SRP32",2021,9,21796,67914
"11150","Arizona",2021-09-03,37.8,26.6,32,38.1,26.6,32.6,17.5,44.6,0,0,0,NA,0,0,NA,13.5,115.3,1007.5,19.1,16,273.3,23.7,9,NA,2021-09-03 06:03:56,2021-09-03 18:50:35,0.9,"Clear","Clear conditions throughout the day.","clear-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX,SRP32",2021,9,21836,67835
"11151","Arizona",2021-09-04,39.9,27.7,33.9,39.5,29,34.3,16.5,38.3,0,0,0,NA,0,0,NA,13.8,121.8,1006.8,52,16,273.8,23.5,9,NA,2021-09-04 06:04:37,2021-09-04 18:49:15,0.93,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX,SRP32",2021,9,21877,67755
"11152","Arizona",2021-09-05,41.1,28.6,34.6,39.9,29.5,34.5,15.1,33.7,0,0,0,NA,0,0,48.1,28.9,128.5,1007.6,30.3,16,275.6,23.7,9,NA,2021-09-05 06:05:17,2021-09-05 18:47:55,0.96,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX,SRP32",2021,9,21917,67675
"11153","Arizona",2021-09-06,38.8,28.2,33.5,38.7,29,33.8,16.3,37.4,0,0,0,NA,0,0,NA,14.3,157.1,1010.1,15,16,276.1,23.8,9,NA,2021-09-06 06:05:57,2021-09-06 18:46:34,0,"Clear","Clear conditions throughout the day.","clear-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX,SRP32",2021,9,21957,67594
"11154","Arizona",2021-09-07,40.5,30.9,35.1,41,31.7,35.8,16.7,34.5,0,0,0,NA,0,0,27.7,18.3,277.7,1008.1,12,16,269.8,23.3,9,NA,2021-09-07 06:06:37,2021-09-07 18:45:13,0.03,"Clear","Clear conditions throughout the day.","clear-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX,SRP32",2021,9,21997,67513
"11155","Arizona",2021-09-08,40.4,29.2,34.8,42.6,30,35.9,17.6,37.6,0,0,0,NA,0,0,33.5,22.3,21.4,1008.1,20.6,15.9,263.9,22.8,9,NA,2021-09-08 06:07:16,2021-09-08 18:43:52,0.06,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX,SRP32",2021,9,22036,67432
"11156","Arizona",2021-09-09,43.2,30,36.7,41.1,29.6,35.6,12.1,25.2,0,0,0,NA,0,0,37.1,23.5,108.7,1008.1,19.2,16,266.9,23.1,9,NA,2021-09-09 06:07:56,2021-09-09 18:42:30,0.1,"Clear","Clear conditions throughout the day.","clear-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX,SRP32",2021,9,22076,67350
"11157","Arizona",2021-09-10,41.6,29.2,35.8,40.2,28.2,34.4,10.7,22.7,0,0,0,NA,0,0,NA,17.2,135.9,1009.4,25.9,16,259.2,22.6,9,NA,2021-09-10 06:08:36,2021-09-10 18:41:09,0.13,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX,SRP32",2021,9,22116,67269
"11158","Arizona",2021-09-11,41.5,29.3,35.5,40,29.3,34.8,13.2,28.3,0,0,0,NA,0,0,NA,18.7,272.2,1010,48.3,16,245.4,21.3,9,NA,2021-09-11 06:09:16,2021-09-11 18:39:47,0.17,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX,SRP32",2021,9,22156,67187
"11159","Arizona",2021-09-12,41.6,28.6,35.4,39.3,27.9,33.9,10.1,23.2,0,0,0,NA,0,0,NA,16.6,95.1,1008.1,12,16,266.5,23.2,9,NA,2021-09-12 06:09:56,2021-09-12 18:38:24,0.21,"Clear","Clear conditions throughout the day.","clear-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX,SRP32",2021,9,22196,67104
"11160","Arizona",2021-09-13,42.1,28.2,35.4,39.7,27.4,33.6,8.9,20.8,0,0,0,NA,0,0,31.7,22.6,119.5,1006.4,12,16,262.8,22.7,9,NA,2021-09-13 06:10:36,2021-09-13 18:37:02,0.25,"Clear","Clear conditions throughout the day.","clear-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX,SRP32",2021,9,22236,67022
"11161","Arizona",2021-09-14,40.5,27.2,34.5,38.4,26.9,33,10,23.9,0,0,0,NA,0,0,29.5,18.1,308.1,1006.9,13,16,255.1,22.2,9,NA,2021-09-14 06:11:16,2021-09-14 18:35:39,0.28,"Clear","Clear conditions throughout the day.","clear-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX,SRP32",2021,9,22276,66939
"11162","Arizona",2021-09-15,41.4,27.6,34.5,38.5,27,32.4,6.6,19.1,0,0,0,NA,0,0,35.3,26.4,267.3,1006.5,0,16,258.9,22.6,9,NA,2021-09-15 06:11:56,2021-09-15 18:34:17,0.31,"Clear","Clear conditions throughout the day.","clear-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX,SRP32",2021,9,22316,66857
"11163","Arizona",2021-09-16,39.8,26.4,33.5,37.7,26.4,31.9,8.3,22.3,0,0,0,NA,0,0,27.7,14.6,125.2,1005.3,13,16,253.3,22,8,NA,2021-09-16 06:12:36,2021-09-16 18:32:54,0.35,"Clear","Clear conditions throughout the day.","clear-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX,SRP32",2021,9,22356,66774
"11164","Arizona",2021-09-17,37.7,28.3,32.5,36.3,27.5,31.3,11.5,28.3,0,0,0,NA,0,0,NA,14.2,73,1009.8,46,16,207.5,18,8,NA,2021-09-17 06:13:16,2021-09-17 18:31:31,0.39,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX",2021,9,22396,66691
"11165","Arizona",2021-09-18,35.6,25.6,30.1,35.6,25.6,30.7,17.1,47.4,2.541,100,12.5,"rain",0,0,59,31.1,164.7,1011,63.1,15.4,148.8,12.9,8,NA,2021-09-18 06:13:56,2021-09-18 18:30:08,0.42,"Rain, Partially cloudy","Partly cloudy throughout the day with afternoon rain.","rain","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX",2021,9,22436,66608
"11166","Arizona",2021-09-19,36.6,25,30.8,35.9,25,30.6,15.4,44.3,0,0,0,NA,0,0,31.7,19.6,205.1,1008.6,39.7,16,251.6,21.9,9,NA,2021-09-19 06:14:36,2021-09-19 18:28:45,0.46,"Partially cloudy","Clearing in the afternoon.","partly-cloudy-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX,SRP32",2021,9,22476,66525
"11167","Arizona",2021-09-20,36.1,23.7,30.5,33.6,23.7,29.1,8,27.6,0,0,0,NA,0,0,NA,13.5,102.4,1009.9,33.1,16,261,22.7,9,NA,2021-09-20 06:15:17,2021-09-20 18:27:22,0.5,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX,SRP32",2021,9,22517,66442
"11168","Arizona",2021-09-21,38.3,23.2,31.1,35.5,23.2,29.6,5.9,22.6,0,0,0,NA,0,0,38.9,14,160,1015,5,16,257.3,22.1,9,NA,2021-09-21 06:15:57,2021-09-21 18:26:00,0.53,"Clear","Clear conditions throughout the day.","clear-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX,SRP32",2021,9,22557,66360
"11169","Arizona",2021-09-22,38.6,24.9,32.2,36.3,24.9,30.8,7.2,22.1,0,0,0,NA,0,0,27.7,18.1,114.2,1013.8,15,16,251.6,21.8,9,NA,2021-09-22 06:16:38,2021-09-22 18:24:37,0.56,"Clear","Clear conditions throughout the day.","clear-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX,SRP32",2021,9,22598,66277
"11170","Arizona",2021-09-23,37.6,25.5,31.4,35.7,25.5,30.3,11,29.4,0,0,0,NA,0,0,40.7,22.6,169.2,1009.5,42.4,16,248.1,21.7,8,NA,2021-09-23 06:17:18,2021-09-23 18:23:14,0.59,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX,SRP32",2021,9,22638,66194
"11171","Arizona",2021-09-24,32.1,26.1,28.5,30.6,26.1,27.8,11.3,34.7,0,0,0,NA,0,0,35.3,21.1,136.1,1011.3,73.7,16,136.4,11.9,8,NA,2021-09-24 06:17:59,2021-09-24 18:21:51,0.62,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX",2021,9,22679,66111
"11172","Arizona",2021-09-25,34.8,23.8,29.2,33.3,23.8,28.5,13,39.6,1.603,100,4.17,"rain",0,0,27.7,31.3,301.7,1011.6,67,16,246.3,21.3,8,NA,2021-09-25 06:18:40,2021-09-25 18:20:29,0.66,"Rain, Partially cloudy","Clearing in the afternoon with early morning rain.","rain","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX",2021,9,22720,66029
"11173","Arizona",2021-09-26,27.2,20.5,22.8,27.3,20.5,22.8,17.3,72.7,4.124,100,37.5,"rain",0,0,51.8,31.9,98.3,1013.4,92.8,15.1,45.2,4,2,NA,2021-09-26 06:19:21,2021-09-26 18:19:07,0.69,"Rain, Overcast","Cloudy skies throughout the day with rain in the morning and afternoon.","rain","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX",2021,9,22761,65947
"11174","Arizona",2021-09-27,28.7,21,25.1,28.4,21,25.1,16,59.2,0,0,0,NA,0,0,NA,10.9,69.5,1011.9,81.7,16,99.3,8.7,6,NA,2021-09-27 06:20:03,2021-09-27 18:17:45,0.72,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278903192,72278403184,MADC,F8568,KSDL,KDVT,72278023183,KPHX,SRP32",2021,9,22803,65865
"11175","Arizona",2021-09-28,32.6,22,27.8,31.5,22,27.4,14.8,47.4,0,0,0,NA,0,0,31.7,16.5,132.7,1007.6,55,16,154.5,13.4,8,NA,2021-09-28 06:20:44,2021-09-28 18:16:23,0.75,"Partially cloudy","Becoming cloudy in the afternoon.","partly-cloudy-day","72278903192,72278403184,MADC,F8568,KSDL,KDVT,72278023183,KPHX,SRP32",2021,9,22844,65783
"11176","Arizona",2021-09-29,30.4,22.7,27,29.2,22.7,26.6,13,43.1,0,0,0,NA,0,0,35.3,22.4,261.4,1007.9,62.9,16,180.4,15.6,8,NA,2021-09-29 06:21:26,2021-09-29 18:15:01,0.78,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX,SRP32",2021,9,22886,65701
"11177","Arizona",2021-09-30,31.6,21.6,26.3,29.9,21.6,25.8,9.5,36.2,0.074,100,4.17,"rain",0,0,68.4,32.4,59.2,1010.5,44.5,15.9,176.9,15.4,8,NA,2021-09-30 06:22:08,2021-09-30 18:13:40,0.82,"Rain, Partially cloudy","Partly cloudy throughout the day with late afternoon rain.","rain","72278903192,72278403184,MADC,F8568,KSDL,KDVT,72278023183,KPHX",2021,9,22928,65620
"11178","Arizona",2021-10-01,31.6,21.3,26.4,29.5,21.3,25.7,5.7,28.4,0,0,0,NA,0,0,NA,22.3,71.9,1012.9,14.9,16,238.5,20.4,8,NA,2021-10-01 06:22:50,2021-10-01 18:12:19,0.85,"Clear","Clear conditions throughout the day.","clear-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX,SRP32",2021,10,22970,65539
"11179","Arizona",2021-10-02,32.8,20.4,27.2,30.5,20.4,26.2,6.1,28.5,0,0,0,NA,0,0,NA,13.8,78.9,1013.2,41,16,231.6,19.9,8,NA,2021-10-02 06:23:33,2021-10-02 18:10:59,0.88,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX,SRP32",2021,10,23013,65459
"11180","Arizona",2021-10-03,34.3,20.6,28.6,32.1,20.6,27.5,7.8,28.9,0,0,0,NA,0,0,NA,15.4,99.4,1011.5,53.8,16,208.2,17.9,8,NA,2021-10-03 06:24:15,2021-10-03 18:09:38,0.91,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX,SRP32",2021,10,23055,65378
"11181","Arizona",2021-10-04,36,23.7,29.4,34,23.7,28.3,9.2,29.5,0,0,0,NA,0,0,42.5,30.8,277.1,1010.8,71.9,16,175.2,15,9,NA,2021-10-04 06:24:58,2021-10-04 18:08:19,0.95,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX",2021,10,23098,65299
"11182","Arizona",2021-10-05,29.2,23.1,25.6,28.8,23.1,25.6,14.7,51.4,6.592,100,29.17,"rain",0,0,50,24.2,54.6,1010.9,74.3,16,135.9,11.9,5,NA,2021-10-05 06:25:41,2021-10-05 18:06:59,0.98,"Rain, Partially cloudy","Partly cloudy throughout the day with a chance of rain throughout the day.","rain","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX,SRP32",2021,10,23141,65219
"11183","Arizona",2021-10-06,31.6,19.9,25.7,29.8,19.9,25.2,12.1,46.7,0,0,0,NA,0,0,27.7,15.5,127.1,1011.3,31.8,16,227.8,19.4,8,NA,2021-10-06 06:26:25,2021-10-06 18:05:40,0,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX",2021,10,23185,65140
"11184","Arizona",2021-10-07,32.6,21.6,27.2,30.6,21.6,26.4,10.4,37.1,0,0,0,NA,0,0,33.5,15,116.2,1011.5,71.9,16,188.6,16.4,8,NA,2021-10-07 06:27:09,2021-10-07 18:04:22,0.05,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX",2021,10,23229,65062
"11185","Arizona",2021-10-08,33.1,22.1,27.3,31.3,22.1,26.6,10.9,37.3,0,0,0,NA,0,0,27.7,28.1,238,1011.3,76.9,16,192.1,16.5,8,NA,2021-10-08 06:27:53,2021-10-08 18:03:04,0.08,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX,SRP32",2021,10,23273,64984
"11186","Arizona",2021-10-09,28.7,22.1,25.3,27.2,22.1,25,5.8,30,0,0,0,NA,0,0,25.9,21.6,268.1,1010.2,52.4,16,189.8,16.2,9,NA,2021-10-09 06:28:37,2021-10-09 18:01:47,0.12,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX",2021,10,23317,64907
"11187","Arizona",2021-10-10,28.6,17.5,22.9,27.1,17.5,22.6,0.6,23.8,0,0,0,NA,0,0,NA,15.5,243.8,1010.7,2,16,227.7,19.4,8,NA,2021-10-10 06:29:22,2021-10-10 18:00:30,0.15,"Clear","Clear conditions throughout the day.","clear-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX",2021,10,23362,64830
"11188","Arizona",2021-10-11,30.5,16,23.1,28.5,16,22.6,2.4,28.9,0.025,100,4.17,"rain",0,0,73.6,34.7,177.3,1002.7,20.3,15.5,224.3,19.5,8,NA,2021-10-11 06:30:07,2021-10-11 17:59:14,0.19,"Rain, Partially cloudy","Partly cloudy throughout the day with late afternoon rain.","rain","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX",2021,10,23407,64754
"11189","Arizona",2021-10-12,20.9,13.7,17.3,20.9,13.7,17.3,-3.6,24.7,0.89,100,4.17,"rain",0,0,58.6,37.1,265.1,1007.7,23.1,13.7,212.3,18.2,8,NA,2021-10-12 06:30:53,2021-10-12 17:57:59,0.25,"Rain, Partially cloudy","Partly cloudy throughout the day with early morning rain.","rain","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX,SRP32",2021,10,23453,64679
"11190","Arizona",2021-10-13,23.3,11.6,17.7,23.3,11.6,17.7,-0.8,29.9,0,0,0,NA,0,0,NA,12.5,75.2,1010.9,8,16,219.5,18.9,8,NA,2021-10-13 06:31:38,2021-10-13 17:56:44,0.26,"Clear","Clear conditions throughout the day.","clear-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX,SRP32",2021,10,23498,64604
"11191","Arizona",2021-10-14,25.9,12.7,19.3,25.9,12.7,19.3,-0.1,29.9,0,0,0,NA,0,0,NA,14,139.1,1013.6,4,16,215.4,18.7,8,NA,2021-10-14 06:32:24,2021-10-14 17:55:30,0.29,"Clear","Clear conditions throughout the day.","clear-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX,SRP32",2021,10,23544,64530
"11192","Arizona",2021-10-15,28.8,14.1,21.9,27.2,14.1,21.6,-3,22,0,0,0,NA,0,0,35.2,27.2,49.2,1016.7,0,16,219.7,18.9,8,NA,2021-10-15 06:33:11,2021-10-15 17:54:17,0.33,"Clear","Clear conditions throughout the day.","clear-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX,SRP32",2021,10,23591,64457
"11193","Arizona",2021-10-16,32.8,14.7,25.3,30.4,14.7,24.5,-3.2,16.2,0,0,0,NA,0,0,44.6,23.1,69.9,1014.1,14,15.9,215.6,18.7,8,NA,2021-10-16 06:33:58,2021-10-16 17:53:05,0.36,"Clear","Clear conditions throughout the day.","clear-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX,SRP32",2021,10,23638,64385
"11194","Arizona",2021-10-17,31.1,19.2,25.6,29,19.2,24.9,1.5,21.9,0,0,0,NA,0,0,29.5,22.5,221.7,1011.7,50.6,16,198.2,17.2,8,NA,2021-10-17 06:34:45,2021-10-17 17:51:53,0.4,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX,SRP41",2021,10,23685,64313
"11195","Arizona",2021-10-18,29.2,17.8,23.3,27.9,17.8,23.1,5.6,32.2,0,0,0,NA,0,0,44.5,27.6,199.1,1009.1,34.7,16,205.5,17.8,8,NA,2021-10-18 06:35:33,2021-10-18 17:50:42,0.44,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX",2021,10,23733,64242
"11196","Arizona",2021-10-19,25.5,15.8,21.1,25.5,15.8,21.1,5.6,37.4,0,0,0,NA,0,0,NA,13.5,334.7,1012.3,17.1,16,201.7,17.2,7,NA,2021-10-19 06:36:21,2021-10-19 17:49:32,0.47,"Clear","Clear conditions throughout the day.","clear-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX",2021,10,23781,64172
"11197","Arizona",2021-10-20,28.8,15,22.5,27.4,15,22.1,5.3,34.3,0,0,0,NA,0,0,NA,12.1,29.5,1015.5,40.6,16,196.3,17,7,NA,2021-10-20 06:37:09,2021-10-20 17:48:23,0.5,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX",2021,10,23829,64103
"11198","Arizona",2021-10-21,31.1,16.1,23.7,29.1,16.1,23.1,4.8,31.7,0,0,0,NA,0,0,NA,14.1,311.3,1015.8,21.3,16,199.8,17.2,7,NA,2021-10-21 06:37:58,2021-10-21 17:47:15,0.54,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX",2021,10,23878,64035
"11199","Arizona",2021-10-22,31,16.9,23.7,29,16.9,23.2,4,29.9,0,0,0,NA,0,0,NA,12.3,183.7,1011.3,50,16,175.3,15.3,7,NA,2021-10-22 06:38:47,2021-10-22 17:46:08,0.57,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX",2021,10,23927,63968
"11200","Arizona",2021-10-23,28.7,15.6,22.5,27.2,15.6,22.2,4.1,31.6,0,0,0,NA,0,0,25.9,15.2,92.2,1007.4,58.6,16,158.5,13.6,7,NA,2021-10-23 06:39:37,2021-10-23 17:45:02,0.6,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX",2021,10,23977,63902
"11201","Arizona",2021-10-24,29.2,17.2,23.5,27.6,17.2,23,5.1,32.1,0,0,0,NA,0,0,NA,15.3,95.6,1009.1,63.5,16,182.1,15.6,7,NA,2021-10-24 06:40:27,2021-10-24 17:43:57,0.64,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX",2021,10,24027,63837
"11202","Arizona",2021-10-25,31.9,17.2,24.5,30.2,17.2,24,8.2,36.4,0,0,0,NA,0,0,40.7,31.8,219.5,1008.2,14,16,191,16.5,7,NA,2021-10-25 06:41:17,2021-10-25 17:42:53,0.67,"Clear","Clear conditions throughout the day.","clear-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX,SRP32",2021,10,24077,63773
"11203","Arizona",2021-10-26,23.8,15.6,20.6,23.8,15.6,20.6,3,33.3,0,0,0,NA,0,0,47.1,28.2,260.3,1011.5,28.4,16,197.5,17,7,NA,2021-10-26 06:42:08,2021-10-26 17:41:50,0.7,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX",2021,10,24128,63710
"11204","Arizona",2021-10-27,25.5,13.6,19.6,25.5,13.6,19.6,-1.9,24.5,0,0,0,NA,0,0,NA,11.3,283,1017.7,0,16,195,16.9,7,NA,2021-10-27 06:42:59,2021-10-27 17:40:49,0.73,"Clear","Clear conditions throughout the day.","clear-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX",2021,10,24179,63649
"11205","Arizona",2021-10-28,30.7,13.6,22.2,28.7,13.6,21.7,0.9,26.9,0,0,0,NA,0,0,NA,13.5,357.8,1015.2,0,16,192.3,16.7,7,NA,2021-10-28 06:43:50,2021-10-28 17:39:48,0.75,"Clear","Clear conditions throughout the day.","clear-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX,SRP32",2021,10,24230,63588
"11206","Arizona",2021-10-29,32.8,17.6,25,30.4,17.6,24.2,1,23.4,0,0,0,NA,0,0,31.7,17.2,105.8,1011.1,2,16,190.8,16.7,7,NA,2021-10-29 06:44:42,2021-10-29 17:38:49,0.8,"Clear","Clear conditions throughout the day.","clear-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX,SRP41",2021,10,24282,63529
"11207","Arizona",2021-10-30,31,16.5,23.7,28.9,16.5,23.1,0.7,23.5,0,0,0,NA,0,0,NA,11.5,115.9,1010.5,6,16,186.9,16.2,7,NA,2021-10-30 06:45:34,2021-10-30 17:37:51,0.83,"Clear","Clear conditions throughout the day.","clear-day","72278903192,72278403184,MADC,KSDL,KDVT,72278023183,KPHX",2021,10,24334,63471
